epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,3522.76,1.17464,0.56656,0.84066,0.76956,0.68319,0.68732,0.28394,2.31897,1.39312,1.03355,0.008944,0.008944,0.008944
18,3727.76,1.14859,0.55329,0.83992,0.77028,0.68307,0.68799,0.2809,2.33903,1.4595,1.03259,0.008878,0.008878,0.008878
19,3933.06,1.15127,0.55809,0.83741,0.76838,0.67876,0.68248,0.27563,2.35459,1.43534,1.04775,0.008812,0.008812,0.008812
20,4138.35,1.13643,0.54764,0.83562,0.775,0.68353,0.68713,0.28291,2.3094,1.39445,1.03096,0.008746,0.008746,0.008746
21,4343.61,1.11702,0.53676,0.83515,0.75967,0.65987,0.67033,0.26214,2.3803,1.49825,1.04238,0.00868,0.00868,0.00868
22,4548.67,1.10909,0.53197,0.83228,0.75317,0.66171,0.67144,0.26887,2.35674,1.43853,1.03137,0.008614,0.008614,0.008614
23,4753.76,1.09752,0.52607,0.83148,0.74058,0.64693,0.65884,0.26545,2.394,1.4855,1.06154,0.008548,0.008548,0.008548
24,4957.99,1.09255,0.52864,0.83294,0.75957,0.65718,0.66274,0.26428,2.37754,1.50483,1.05441,0.008482,0.008482,0.008482
25,5162.66,1.07787,0.51798,0.82934,0.76247,0.67405,0.68899,0.28099,2.40159,1.51705,1.07576,0.008416,0.008416,0.008416
26,5367.24,1.07854,0.52009,0.8289,0.74792,0.66808,0.65216,0.26701,2.37508,1.47131,1.04373,0.00835,0.00835,0.00835
27,5571.44,1.06228,0.51183,0.83035,0.7578,0.66524,0.66769,0.2714,2.36059,1.47023,1.04831,0.008284,0.008284,0.008284
28,5775.89,1.06358,0.51006,0.82927,0.75027,0.6558,0.66765,0.26535,2.3813,1.52916,1.07667,0.008218,0.008218,0.008218
29,5981.08,1.06019,0.5104,0.83002,0.75948,0.66188,0.67805,0.27183,2.37027,1.49528,1.04352,0.008152,0.008152,0.008152
30,6186,1.04322,0.50274,0.82719,0.76386,0.67329,0.67617,0.27355,2.41758,1.48048,1.07259,0.008086,0.008086,0.008086
31,6390.81,1.03987,0.49776,0.8277,0.77519,0.67613,0.68627,0.27844,2.36672,1.50278,1.0758,0.00802,0.00802,0.00802
32,6595.17,1.03675,0.49812,0.827,0.76092,0.68298,0.69275,0.2812,2.37036,1.44178,1.05281,0.007954,0.007954,0.007954
33,6800.5,1.02054,0.4881,0.8248,0.76739,0.67865,0.68271,0.27,2.41948,1.48712,1.10079,0.007888,0.007888,0.007888
34,7006.56,1.02292,0.4923,0.82405,0.77355,0.67577,0.69697,0.28871,2.37702,1.5032,1.07735,0.007822,0.007822,0.007822
35,7211.46,1.01377,0.48644,0.82537,0.76875,0.66602,0.68448,0.2727,2.42358,1.51533,1.08472,0.007756,0.007756,0.007756
36,7416.82,1.01517,0.48565,0.82439,0.77042,0.6719,0.68018,0.28319,2.36863,1.53725,1.05713,0.00769,0.00769,0.00769
37,7621.99,1.00636,0.48466,0.82264,0.76485,0.67054,0.67581,0.2734,2.39756,1.58807,1.07391,0.007624,0.007624,0.007624
38,7828.34,1.0065,0.48337,0.82355,0.78992,0.68413,0.70529,0.29003,2.36162,1.50615,1.06265,0.007558,0.007558,0.007558
39,8034.23,0.99728,0.48015,0.82347,0.77309,0.66871,0.68081,0.27305,2.40945,1.5087,1.08786,0.007492,0.007492,0.007492
40,8240.33,0.98857,0.47523,0.82046,0.77756,0.66623,0.68341,0.2757,2.39707,1.48624,1.08436,0.007426,0.007426,0.007426
41,8446.87,0.98064,0.47219,0.82039,0.76007,0.66569,0.67654,0.27366,2.39121,1.54787,1.06902,0.00736,0.00736,0.00736
42,8653.25,0.98814,0.47492,0.8233,0.77634,0.66791,0.67833,0.26834,2.42292,1.56141,1.07626,0.007294,0.007294,0.007294
43,8859.37,0.97565,0.46748,0.82072,0.77559,0.67062,0.68393,0.27662,2.39821,1.52175,1.06471,0.007228,0.007228,0.007228
44,9064.83,0.9718,0.4656,0.81924,0.77725,0.68401,0.69565,0.2886,2.35971,1.49964,1.05581,0.007162,0.007162,0.007162
45,9269.03,0.96901,0.4657,0.82063,0.78414,0.68541,0.71102,0.28537,2.36538,1.53612,1.04266,0.007096,0.007096,0.007096
46,9473.57,0.9701,0.46567,0.82024,0.77514,0.68507,0.7102,0.2836,2.37057,1.50976,1.05843,0.00703,0.00703,0.00703
47,9678.82,0.96061,0.46209,0.81826,0.77887,0.67857,0.70508,0.27999,2.39438,1.53352,1.05356,0.006964,0.006964,0.006964
48,9885.1,0.96476,0.46397,0.81866,0.78616,0.67281,0.70355,0.27592,2.4038,1.53569,1.06257,0.006898,0.006898,0.006898
49,10090.3,0.9477,0.45535,0.8188,0.77247,0.66381,0.68725,0.27342,2.42388,1.55546,1.06492,0.006832,0.006832,0.006832
50,10294.6,0.94529,0.45504,0.81995,0.78307,0.667,0.68709,0.27398,2.42401,1.53877,1.07957,0.006766,0.006766,0.006766
51,10499,0.94389,0.4529,0.81688,0.77118,0.66563,0.67513,0.26616,2.40478,1.59673,1.05971,0.0067,0.0067,0.0067
52,10703.3,0.94117,0.45315,0.81764,0.7829,0.6758,0.70172,0.28213,2.38796,1.5423,1.05296,0.006634,0.006634,0.006634
53,10907.4,0.93954,0.44815,0.81765,0.78278,0.67259,0.7013,0.27875,2.36194,1.5659,1.03626,0.006568,0.006568,0.006568
54,11111,0.93593,0.44864,0.81622,0.78827,0.68241,0.71198,0.28584,2.38795,1.5164,1.06559,0.006502,0.006502,0.006502
55,11314.9,0.92497,0.443,0.81718,0.77404,0.67641,0.69639,0.27639,2.4356,1.53269,1.08375,0.006436,0.006436,0.006436
56,11519,0.92675,0.44209,0.81571,0.77894,0.67781,0.70554,0.28319,2.424,1.504,1.08864,0.00637,0.00637,0.00637
57,11722.7,0.92351,0.4426,0.81514,0.77916,0.68705,0.7146,0.29161,2.40333,1.49592,1.08908,0.006304,0.006304,0.006304
58,11926.7,0.9219,0.44236,0.81362,0.77397,0.68402,0.69952,0.27749,2.4448,1.54527,1.09907,0.006238,0.006238,0.006238
59,12130.6,0.91469,0.44196,0.81486,0.78416,0.67814,0.69832,0.27386,2.45908,1.56078,1.10395,0.006172,0.006172,0.006172
60,12334.3,0.9122,0.43681,0.81501,0.78844,0.67083,0.70025,0.27343,2.44648,1.53619,1.09277,0.006106,0.006106,0.006106
61,12538,0.91038,0.43732,0.81524,0.78267,0.67555,0.69938,0.2764,2.44349,1.55708,1.09966,0.00604,0.00604,0.00604
62,12742.4,0.90254,0.43289,0.81277,0.79111,0.67424,0.70297,0.27551,2.43638,1.57339,1.08233,0.005974,0.005974,0.005974
63,12947,0.90827,0.4356,0.81476,0.79844,0.66767,0.70014,0.27423,2.45097,1.55874,1.10245,0.005908,0.005908,0.005908
64,13151.5,0.90181,0.43242,0.8126,0.76807,0.6845,0.69828,0.27728,2.4461,1.54563,1.09627,0.005842,0.005842,0.005842
65,13356,0.89821,0.43071,0.81269,0.78708,0.6857,0.71365,0.28019,2.43682,1.5433,1.08844,0.005776,0.005776,0.005776
66,13560.7,0.90513,0.43564,0.81424,0.79405,0.66899,0.70475,0.27905,2.43277,1.55764,1.08118,0.00571,0.00571,0.00571
67,13764.7,0.89343,0.42767,0.81167,0.7873,0.67424,0.70178,0.27555,2.44232,1.55864,1.08261,0.005644,0.005644,0.005644
68,13969.2,0.89032,0.4271,0.81172,0.79666,0.66695,0.70068,0.27556,2.43948,1.54457,1.08727,0.005578,0.005578,0.005578
69,14173.4,0.88417,0.42303,0.81183,0.78528,0.67591,0.70336,0.27887,2.42571,1.53611,1.08542,0.005512,0.005512,0.005512
70,14378.1,0.88396,0.42311,0.80997,0.80167,0.65922,0.69932,0.27539,2.44068,1.5578,1.08796,0.005446,0.005446,0.005446
71,14581.9,0.87868,0.42057,0.81138,0.79031,0.66245,0.69917,0.27663,2.43947,1.5739,1.08565,0.00538,0.00538,0.00538
72,14786.2,0.88031,0.42266,0.81258,0.78435,0.65783,0.69342,0.27453,2.45932,1.57622,1.0997,0.005314,0.005314,0.005314
73,14990.8,0.87132,0.41708,0.80871,0.78498,0.66017,0.69654,0.27874,2.45024,1.5767,1.09538,0.005248,0.005248,0.005248
74,15194.4,0.88093,0.42134,0.81246,0.78332,0.66663,0.69964,0.28031,2.43243,1.56486,1.08356,0.005182,0.005182,0.005182
75,15398.5,0.87462,0.41909,0.81,0.78651,0.66656,0.69973,0.28269,2.4278,1.56659,1.08512,0.005116,0.005116,0.005116
76,15602.3,0.87237,0.41685,0.81138,0.77705,0.66989,0.69472,0.28091,2.42417,1.57185,1.0832,0.00505,0.00505,0.00505
77,15806.2,0.86215,0.41236,0.80888,0.79237,0.65936,0.6943,0.28128,2.41122,1.58193,1.07494,0.004984,0.004984,0.004984
78,16009.5,0.8666,0.41585,0.81077,0.79177,0.65649,0.68987,0.27905,2.41182,1.6024,1.07167,0.004918,0.004918,0.004918
79,16212.6,0.85501,0.41098,0.80921,0.7844,0.66007,0.68785,0.27802,2.42339,1.61078,1.07598,0.004852,0.004852,0.004852
80,16415.9,0.85727,0.4118,0.8095,0.78734,0.65688,0.68514,0.27593,2.43628,1.61896,1.08019,0.004786,0.004786,0.004786
81,16619.5,0.85514,0.41041,0.80967,0.79753,0.65357,0.68603,0.27439,2.45142,1.61247,1.08506,0.00472,0.00472,0.00472
82,16822.5,0.84808,0.40764,0.80809,0.79648,0.65976,0.69265,0.2762,2.44969,1.61278,1.08635,0.004654,0.004654,0.004654
83,17026.3,0.85159,0.40729,0.8082,0.79713,0.66355,0.69735,0.27849,2.44334,1.615,1.08436,0.004588,0.004588,0.004588
84,17230.3,0.84877,0.40618,0.8095,0.79709,0.66148,0.69788,0.27801,2.44569,1.61235,1.08664,0.004522,0.004522,0.004522
85,17435.1,0.84642,0.40608,0.80792,0.79436,0.66163,0.69556,0.27766,2.44747,1.62045,1.08622,0.004456,0.004456,0.004456
86,17639.4,0.84375,0.40328,0.80713,0.79575,0.65912,0.69399,0.27684,2.45016,1.61233,1.0872,0.00439,0.00439,0.00439
87,17843.9,0.84411,0.40373,0.80759,0.79488,0.65954,0.69471,0.27684,2.45623,1.61117,1.09224,0.004324,0.004324,0.004324
88,18047.8,0.84329,0.40237,0.80739,0.79249,0.6576,0.69222,0.27609,2.45694,1.60847,1.09172,0.004258,0.004258,0.004258
89,18251.7,0.84036,0.40038,0.80752,0.79038,0.65689,0.68902,0.27434,2.46436,1.61316,1.09466,0.004192,0.004192,0.004192
90,18455.1,0.83158,0.40013,0.80675,0.78843,0.65732,0.68697,0.27269,2.46866,1.6154,1.09719,0.004126,0.004126,0.004126
91,18659.3,0.83219,0.3995,0.80687,0.78811,0.65578,0.68415,0.27208,2.47157,1.62454,1.09959,0.00406,0.00406,0.00406
92,18863.5,0.83023,0.39819,0.80715,0.78427,0.6583,0.68342,0.27178,2.47172,1.62664,1.09915,0.003994,0.003994,0.003994
93,19067.1,0.82921,0.39646,0.80604,0.78795,0.65543,0.68295,0.27082,2.47426,1.63321,1.09776,0.003928,0.003928,0.003928
94,19271.2,0.82126,0.39419,0.80901,0.77794,0.66237,0.68284,0.2706,2.47493,1.63571,1.09739,0.003862,0.003862,0.003862
95,19475.1,0.81671,0.39024,0.80639,0.77647,0.66224,0.68166,0.27078,2.47489,1.63591,1.09694,0.003796,0.003796,0.003796
96,19678.6,0.8141,0.39037,0.80567,0.77349,0.66208,0.68073,0.27013,2.47627,1.639,1.09926,0.00373,0.00373,0.00373
97,19883.5,0.81506,0.39084,0.80501,0.77239,0.6613,0.67945,0.26908,2.47842,1.6407,1.09902,0.003664,0.003664,0.003664
98,20087.3,0.82042,0.39345,0.80633,0.76601,0.66446,0.67752,0.2683,2.47668,1.64488,1.09715,0.003598,0.003598,0.003598
99,20291.7,0.81551,0.38965,0.80503,0.76349,0.66397,0.67456,0.26679,2.47907,1.65351,1.09784,0.003532,0.003532,0.003532
100,20495.2,0.81319,0.38822,0.80482,0.76368,0.66118,0.67351,0.26569,2.48203,1.65803,1.09957,0.003466,0.003466,0.003466
101,20698.5,0.80706,0.38951,0.80486,0.76175,0.66246,0.67349,0.26584,2.48311,1.65562,1.10104,0.0034,0.0034,0.0034
102,20901.9,0.81538,0.3892,0.80421,0.75918,0.66445,0.6724,0.26534,2.48637,1.65783,1.1041,0.003334,0.003334,0.003334
