epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,142.23,1.85769,0.96046,0.86783,0.97419,0.90825,0.93632,0.46757,1.68788,0.71145,0.83489,0.0017228,0.0017228,0.0017228
16,150.205,1.89952,0.93635,0.87263,0.96939,0.90526,0.93553,0.45843,1.62542,0.71126,0.82604,0.001703,0.001703,0.001703
17,158.378,1.86205,0.90058,0.87241,0.93387,0.91308,0.94372,0.46664,1.64115,0.7219,0.83381,0.0016832,0.0016832,0.0016832
18,166.471,1.84933,0.88908,0.88256,0.96661,0.92932,0.95194,0.47166,1.62383,0.68713,0.83039,0.0016634,0.0016634,0.0016634
19,174.521,1.8901,0.91341,0.87306,0.96473,0.91278,0.94718,0.47884,1.61063,0.69904,0.82811,0.0016436,0.0016436,0.0016436
20,182.634,1.82665,0.89439,0.86177,0.96148,0.92331,0.95057,0.48711,1.56501,0.69657,0.82706,0.0016238,0.0016238,0.0016238
21,190.687,1.79903,0.86236,0.85679,0.95502,0.92602,0.94529,0.49256,1.57452,0.68873,0.82997,0.001604,0.001604,0.001604
22,198.611,1.76103,0.8437,0.85589,0.94242,0.93532,0.94514,0.46808,1.62426,0.69628,0.83098,0.0015842,0.0015842,0.0015842
23,206.762,1.80994,0.87386,0.86076,0.93966,0.91278,0.93147,0.47583,1.58933,0.69536,0.82945,0.0015644,0.0015644,0.0015644
24,214.845,1.78998,0.85619,0.84731,0.92897,0.92438,0.91502,0.4628,1.66046,0.68601,0.8328,0.0015446,0.0015446,0.0015446
25,223.505,1.8117,0.83553,0.86056,0.94328,0.92932,0.93793,0.45444,1.68696,0.70118,0.83418,0.0015248,0.0015248,0.0015248
26,234.039,1.81843,0.88006,0.85583,0.96123,0.9321,0.95091,0.48154,1.56755,0.66678,0.82333,0.001505,0.001505,0.001505
27,242.547,1.83278,0.8888,0.86132,0.94746,0.92208,0.95146,0.53274,1.47257,0.66172,0.81494,0.0014852,0.0014852,0.0014852
28,251.21,1.73237,0.83621,0.8424,0.95629,0.92782,0.95534,0.51376,1.54976,0.65612,0.8176,0.0014654,0.0014654,0.0014654
29,260.127,1.83063,0.83959,0.84582,0.95759,0.94286,0.95397,0.49078,1.55885,0.6505,0.8223,0.0014456,0.0014456,0.0014456
30,268.933,1.78046,0.82028,0.85403,0.96581,0.93462,0.95202,0.49299,1.57916,0.65358,0.82988,0.0014258,0.0014258,0.0014258
31,279.351,1.73065,0.82625,0.84721,0.9466,0.93383,0.9446,0.45944,1.65745,0.68587,0.82948,0.001406,0.001406,0.001406
32,287.786,1.76456,0.83559,0.85276,0.951,0.94737,0.95615,0.49637,1.59804,0.65921,0.82952,0.0013862,0.0013862,0.0013862
33,295.494,1.71846,0.7974,0.84404,0.94857,0.94298,0.95582,0.48493,1.58334,0.64609,0.82554,0.0013664,0.0013664,0.0013664
34,303.77,1.68858,0.78755,0.84285,0.97485,0.93266,0.96479,0.49665,1.58904,0.63986,0.82843,0.0013466,0.0013466,0.0013466
35,313.301,1.71095,0.77995,0.84174,0.96494,0.95181,0.95947,0.47993,1.59687,0.65064,0.82844,0.0013268,0.0013268,0.0013268
36,322.076,1.66607,0.77355,0.85344,0.95919,0.95434,0.96593,0.49425,1.62118,0.64728,0.84045,0.001307,0.001307,0.001307
37,329.759,1.72427,0.79505,0.84692,0.96438,0.93633,0.95977,0.48814,1.57227,0.66012,0.82441,0.0012872,0.0012872,0.0012872
38,337.487,1.7284,0.79021,0.83683,0.93966,0.93083,0.96229,0.53557,1.46205,0.63136,0.81375,0.0012674,0.0012674,0.0012674
39,345.119,1.76686,0.80413,0.85156,0.9598,0.93339,0.95048,0.47436,1.58197,0.64847,0.82337,0.0012476,0.0012476,0.0012476
40,352.859,1.70379,0.75174,0.85206,0.96533,0.96294,0.97064,0.51713,1.50122,0.62469,0.81703,0.0012278,0.0012278,0.0012278
41,360.489,1.65348,0.73948,0.84266,0.95505,0.95639,0.96031,0.51289,1.54872,0.63566,0.82201,0.001208,0.001208,0.001208
42,368.016,1.65915,0.73061,0.83666,0.95927,0.95038,0.95824,0.47103,1.63474,0.65693,0.83021,0.0011882,0.0011882,0.0011882
43,375.679,1.67078,0.76309,0.83715,0.97145,0.94737,0.95916,0.51969,1.51507,0.6325,0.81653,0.0011684,0.0011684,0.0011684
44,383.241,1.68444,0.77514,0.83933,0.97699,0.92932,0.96948,0.51726,1.56095,0.65612,0.82322,0.0011486,0.0011486,0.0011486
45,390.852,1.66757,0.74965,0.84657,0.97978,0.92481,0.96524,0.54085,1.45955,0.62683,0.81477,0.0011288,0.0011288,0.0011288
46,398.465,1.68706,0.77388,0.84094,0.95818,0.93684,0.95997,0.52028,1.52593,0.6383,0.81837,0.001109,0.001109,0.001109
47,406.092,1.65146,0.75297,0.83446,0.95579,0.94272,0.96019,0.52853,1.49777,0.63043,0.81351,0.0010892,0.0010892,0.0010892
48,413.787,1.59293,0.7161,0.83302,0.9835,0.93383,0.96468,0.53588,1.49852,0.62217,0.8149,0.0010694,0.0010694,0.0010694
49,421.456,1.60241,0.75386,0.85727,0.9671,0.92782,0.94493,0.46764,1.6643,0.66211,0.83245,0.0010496,0.0010496,0.0010496
50,429.1,1.62827,0.73468,0.83379,0.95194,0.95338,0.96983,0.51205,1.60583,0.65129,0.8325,0.0010298,0.0010298,0.0010298
51,436.783,1.62558,0.71646,0.8322,0.95869,0.94223,0.95653,0.50664,1.56855,0.64279,0.82237,0.00101,0.00101,0.00101
52,444.43,1.66718,0.75336,0.83297,0.96863,0.92331,0.94995,0.50037,1.55498,0.6245,0.82287,0.0009902,0.0009902,0.0009902
53,452.058,1.67076,0.7294,0.84147,0.96803,0.93383,0.96325,0.53285,1.4811,0.61582,0.81604,0.0009704,0.0009704,0.0009704
54,460.614,1.5965,0.70506,0.84099,0.97479,0.93042,0.96752,0.52086,1.54543,0.6285,0.82353,0.0009506,0.0009506,0.0009506
55,469.114,1.63831,0.72374,0.84187,0.94806,0.9607,0.96938,0.51322,1.53069,0.63053,0.81805,0.0009308,0.0009308,0.0009308
56,477.689,1.60129,0.72128,0.83455,0.97167,0.94436,0.97162,0.48117,1.64158,0.66498,0.83175,0.000911,0.000911,0.000911
57,485.657,1.58692,0.70776,0.83556,0.96622,0.9594,0.97073,0.49726,1.56941,0.6305,0.82324,0.0008912,0.0008912,0.0008912
58,494.141,1.58035,0.68996,0.84068,0.96899,0.94586,0.97264,0.5371,1.49354,0.6004,0.81912,0.0008714,0.0008714,0.0008714
59,502.819,1.56233,0.68662,0.83151,0.96927,0.94863,0.9702,0.52264,1.56471,0.62807,0.82614,0.0008516,0.0008516,0.0008516
60,511.301,1.60787,0.72101,0.83025,0.9648,0.94799,0.96208,0.477,1.67675,0.66648,0.83401,0.0008318,0.0008318,0.0008318
61,519.929,1.61201,0.73681,0.82752,0.95639,0.95648,0.96902,0.53332,1.48734,0.61029,0.81607,0.000812,0.000812,0.000812
62,528.479,1.52482,0.68131,0.83042,0.96732,0.93465,0.96745,0.52285,1.53231,0.61579,0.82079,0.0007922,0.0007922,0.0007922
63,536.223,1.55513,0.70515,0.83145,0.96618,0.94524,0.96474,0.52619,1.50692,0.60834,0.81934,0.0007724,0.0007724,0.0007724
64,544.855,1.56144,0.69768,0.83445,0.96433,0.94436,0.96894,0.54301,1.50027,0.60034,0.82135,0.0007526,0.0007526,0.0007526
65,553.401,1.57165,0.68324,0.82007,0.96075,0.95188,0.97312,0.53776,1.48993,0.60741,0.81696,0.0007328,0.0007328,0.0007328
66,561.894,1.53901,0.68214,0.83143,0.96201,0.95202,0.97088,0.54136,1.48169,0.59805,0.81575,0.000713,0.000713,0.000713
67,570.084,1.54899,0.70264,0.8319,0.958,0.96031,0.96889,0.55887,1.43657,0.59043,0.81147,0.0006932,0.0006932,0.0006932
68,578.341,1.59292,0.71489,0.83436,0.95016,0.94602,0.96445,0.54288,1.49922,0.60373,0.81483,0.0006734,0.0006734,0.0006734
69,586.719,1.57062,0.66945,0.84165,0.95804,0.94586,0.96963,0.53197,1.49382,0.59205,0.81427,0.0006536,0.0006536,0.0006536
70,595.207,1.53104,0.66445,0.83188,0.96319,0.94444,0.96428,0.538,1.49683,0.60517,0.81811,0.0006338,0.0006338,0.0006338
71,603.664,1.52385,0.67813,0.83423,0.96928,0.94887,0.96523,0.512,1.56613,0.62567,0.82489,0.000614,0.000614,0.000614
72,612.962,1.53637,0.66018,0.83203,0.96646,0.93835,0.97093,0.54688,1.49918,0.59984,0.81742,0.0005942,0.0005942,0.0005942
73,621.684,1.51773,0.65077,0.82889,0.96854,0.93684,0.97065,0.52393,1.57307,0.61553,0.82476,0.0005744,0.0005744,0.0005744
74,630.029,1.51254,0.64289,0.82721,0.96976,0.95188,0.97454,0.54139,1.50945,0.59317,0.81631,0.0005546,0.0005546,0.0005546
75,638.433,1.53806,0.69322,0.82593,0.95652,0.96541,0.97009,0.54814,1.48632,0.59434,0.81643,0.0005348,0.0005348,0.0005348
76,646.07,1.51894,0.66078,0.82406,0.95892,0.95789,0.97492,0.56062,1.4737,0.58841,0.81595,0.000515,0.000515,0.000515
77,654.238,1.53618,0.66782,0.82641,0.95879,0.94461,0.9674,0.53634,1.50819,0.60025,0.81695,0.0004952,0.0004952,0.0004952
78,662.656,1.51899,0.6697,0.82616,0.97623,0.93835,0.97312,0.55797,1.44705,0.58442,0.81283,0.0004754,0.0004754,0.0004754
79,671.391,1.52838,0.67707,0.82595,0.9704,0.93684,0.96543,0.52137,1.55563,0.61856,0.82149,0.0004556,0.0004556,0.0004556
80,680.096,1.4978,0.65378,0.8278,0.97172,0.94135,0.97227,0.5497,1.46089,0.58191,0.81478,0.0004358,0.0004358,0.0004358
81,688.392,1.45083,0.63116,0.82106,0.96771,0.94626,0.97132,0.53302,1.49587,0.58821,0.81752,0.000416,0.000416,0.000416
82,696.992,1.46091,0.64349,0.82346,0.97079,0.94958,0.9739,0.54756,1.48483,0.58145,0.81664,0.0003962,0.0003962,0.0003962
83,705.331,1.48192,0.65282,0.81789,0.95935,0.95824,0.97558,0.55945,1.48089,0.58551,0.81706,0.0003764,0.0003764,0.0003764
84,713.429,1.48723,0.62948,0.82313,0.96095,0.95789,0.9761,0.56553,1.47198,0.58458,0.81464,0.0003566,0.0003566,0.0003566
85,721.89,1.48683,0.63949,0.82574,0.96518,0.9588,0.97492,0.55851,1.45813,0.57579,0.81352,0.0003368,0.0003368,0.0003368
86,730.295,1.43972,0.6013,0.82196,0.97458,0.95789,0.97555,0.54682,1.49598,0.58551,0.81832,0.000317,0.000317,0.000317
87,738.866,1.49292,0.6352,0.82357,0.9644,0.95639,0.97317,0.55717,1.44863,0.56848,0.81331,0.0002972,0.0002972,0.0002972
88,747.548,1.48971,0.6386,0.82329,0.95589,0.95789,0.97255,0.54235,1.49652,0.57867,0.8171,0.0002774,0.0002774,0.0002774
89,756.041,1.46624,0.62591,0.81848,0.95623,0.95282,0.96976,0.55593,1.48474,0.57718,0.81808,0.0002576,0.0002576,0.0002576
90,764.642,1.46059,0.62405,0.82911,0.95712,0.95639,0.97263,0.54622,1.50877,0.5854,0.82044,0.0002378,0.0002378,0.0002378
91,781.18,1.50128,0.65074,0.81538,0.96379,0.94887,0.96559,0.53087,1.50202,0.58948,0.8168,0.000218,0.000218,0.000218
92,789.605,1.48823,0.63464,0.81633,0.96013,0.95188,0.97214,0.54179,1.48214,0.58029,0.81462,0.0001982,0.0001982,0.0001982
93,798.213,1.49713,0.62098,0.83479,0.95661,0.95188,0.97131,0.5476,1.48264,0.58268,0.81664,0.0001784,0.0001784,0.0001784
94,806.642,1.53639,0.66429,0.8148,0.95481,0.95038,0.97077,0.53368,1.51256,0.59281,0.82039,0.0001586,0.0001586,0.0001586
95,814.255,1.48686,0.67444,0.82281,0.95429,0.94181,0.96596,0.54339,1.47571,0.58408,0.81652,0.0001388,0.0001388,0.0001388
96,822.553,1.43245,0.60396,0.82786,0.96431,0.9346,0.96147,0.54589,1.4602,0.57963,0.8141,0.000119,0.000119,0.000119
97,830.792,1.41291,0.61647,0.82212,0.97058,0.94265,0.96903,0.54665,1.46538,0.58054,0.81408,9.92e-05,9.92e-05,9.92e-05
98,839.217,1.45578,0.62136,0.82348,0.96904,0.94286,0.96949,0.54826,1.46541,0.58021,0.81452,7.94e-05,7.94e-05,7.94e-05
99,847.72,1.45764,0.61544,0.82084,0.96316,0.94344,0.96951,0.54846,1.46349,0.57872,0.81448,5.96e-05,5.96e-05,5.96e-05
100,856.271,1.40504,0.6173,0.82877,0.96562,0.94436,0.97039,0.55119,1.46058,0.57766,0.81456,3.98e-05,3.98e-05,3.98e-05
