epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,405.636,1.74993,0.82954,0.85126,0.91777,0.88593,0.92479,0.47876,1.57624,0.68618,0.8227,0.001538,0.001538,0.001538
37,416.351,1.69318,0.797,0.85101,0.93848,0.87072,0.9187,0.48499,1.5942,0.67788,0.82331,0.0015248,0.0015248,0.0015248
38,427.267,1.78506,0.88567,0.85992,0.94229,0.88973,0.92327,0.48402,1.59282,0.67717,0.82208,0.0015116,0.0015116,0.0015116
39,438.118,1.72005,0.85,0.84999,0.94351,0.86795,0.91396,0.47911,1.6131,0.68272,0.82299,0.0014984,0.0014984,0.0014984
40,448.761,1.72892,0.83904,0.84819,0.94685,0.82383,0.91482,0.481,1.59101,0.67447,0.8206,0.0014852,0.0014852,0.0014852
41,459.437,1.72167,0.80137,0.8511,0.96785,0.8775,0.92065,0.46972,1.63205,0.67254,0.82416,0.001472,0.001472,0.001472
42,470.249,1.74341,0.81167,0.85432,0.95025,0.88847,0.91777,0.47173,1.63454,0.67904,0.82708,0.0014588,0.0014588,0.0014588
43,481.195,1.71623,0.81808,0.85619,0.95126,0.89043,0.92645,0.4972,1.54601,0.64452,0.81799,0.0014456,0.0014456,0.0014456
44,492.091,1.67486,0.81295,0.84065,0.97795,0.84327,0.91635,0.46287,1.58892,0.74928,0.81926,0.0014324,0.0014324,0.0014324
45,502.777,1.69689,0.80993,0.85273,0.94029,0.87821,0.92646,0.48793,1.58583,0.65895,0.81938,0.0014192,0.0014192,0.0014192
46,513.607,1.77841,0.85827,0.84518,0.93173,0.88973,0.92121,0.49382,1.56676,0.65374,0.81942,0.001406,0.001406,0.001406
47,524.805,1.69697,0.85063,0.85214,0.9604,0.87579,0.92162,0.48849,1.60889,0.69277,0.82368,0.0013928,0.0013928,0.0013928
48,535.725,1.735,0.87417,0.85059,0.95224,0.88452,0.93649,0.48518,1.60698,0.67561,0.82405,0.0013796,0.0013796,0.0013796
49,546.503,1.65571,0.79251,0.84147,0.95224,0.88447,0.929,0.50056,1.54472,0.65213,0.81862,0.0013664,0.0013664,0.0013664
50,557.189,1.64079,0.77786,0.8451,0.96543,0.891,0.93116,0.49779,1.54882,0.65091,0.81897,0.0013532,0.0013532,0.0013532
51,568.031,1.73727,0.82525,0.85184,0.96359,0.87206,0.92777,0.49094,1.58796,0.66978,0.81893,0.00134,0.00134,0.00134
52,578.879,1.71442,0.82342,0.84574,0.9673,0.89354,0.93341,0.49627,1.55189,0.64578,0.81765,0.0013268,0.0013268,0.0013268
53,589.793,1.67843,0.78232,0.84518,0.96088,0.891,0.93153,0.5043,1.55106,0.66823,0.81785,0.0013136,0.0013136,0.0013136
54,600.681,1.69665,0.80629,0.85092,0.92893,0.85425,0.92499,0.48257,1.559,0.67624,0.81964,0.0013004,0.0013004,0.0013004
55,611.624,1.65894,0.80058,0.84644,0.95848,0.85551,0.92982,0.5,1.55871,0.67166,0.81693,0.0012872,0.0012872,0.0012872
56,622.514,1.679,0.8016,0.84533,0.93182,0.86692,0.92019,0.49991,1.56026,0.66181,0.81596,0.001274,0.001274,0.001274
57,633.136,1.61753,0.74202,0.83817,0.97076,0.88375,0.94328,0.51622,1.52819,0.62283,0.81541,0.0012608,0.0012608,0.0012608
58,643.912,1.60247,0.74646,0.84647,0.9672,0.87959,0.93708,0.50411,1.56434,0.64574,0.81987,0.0012476,0.0012476,0.0012476
59,654.82,1.6272,0.75912,0.84436,0.95687,0.87072,0.92944,0.49911,1.54926,0.64547,0.81762,0.0012344,0.0012344,0.0012344
60,665.957,1.61292,0.73998,0.84435,0.96198,0.89786,0.94097,0.51102,1.53831,0.63319,0.81571,0.0012212,0.0012212,0.0012212
61,676.787,1.5833,0.72606,0.84077,0.96983,0.90368,0.94667,0.51839,1.49898,0.62499,0.81674,0.001208,0.001208,0.001208
62,687.594,1.63792,0.77369,0.83969,0.95258,0.89734,0.94315,0.51199,1.53163,0.62062,0.81457,0.0011948,0.0011948,0.0011948
63,698.388,1.62648,0.74713,0.84154,0.95678,0.89354,0.94297,0.512,1.56382,0.64939,0.81748,0.0011816,0.0011816,0.0011816
64,709.126,1.62129,0.74167,0.83885,0.97353,0.88579,0.94099,0.50596,1.54734,0.62872,0.81597,0.0011684,0.0011684,0.0011684
65,719.911,1.65695,0.79469,0.84284,0.96812,0.88514,0.94302,0.51863,1.5266,0.6236,0.8155,0.0011552,0.0011552,0.0011552
66,731.014,1.65742,0.79013,0.83463,0.97498,0.88911,0.93347,0.5159,1.51996,0.64174,0.81358,0.001142,0.001142,0.001142
67,741.751,1.60379,0.74276,0.83409,0.96698,0.89987,0.94069,0.5227,1.49968,0.62367,0.81271,0.0011288,0.0011288,0.0011288
68,752.641,1.58575,0.71983,0.84304,0.97916,0.89314,0.94047,0.4997,1.54814,0.64034,0.81578,0.0011156,0.0011156,0.0011156
69,763.695,1.63027,0.78626,0.83342,0.9627,0.88321,0.93772,0.51654,1.52024,0.6233,0.81204,0.0011024,0.0011024,0.0011024
70,774.285,1.59165,0.74347,0.82621,0.97684,0.90889,0.94605,0.51829,1.50181,0.61058,0.81116,0.0010892,0.0010892,0.0010892
71,785.306,1.59482,0.73934,0.83946,0.96459,0.89354,0.94548,0.50974,1.51064,0.61256,0.81445,0.001076,0.001076,0.001076
72,796.112,1.59719,0.74071,0.83204,0.96927,0.87833,0.937,0.51025,1.50146,0.61587,0.81282,0.0010628,0.0010628,0.0010628
73,807.134,1.62664,0.74652,0.83441,0.96606,0.90203,0.94369,0.50689,1.53502,0.62699,0.81581,0.0010496,0.0010496,0.0010496
74,817.874,1.61891,0.72478,0.82987,0.96117,0.9097,0.94024,0.49395,1.55996,0.63525,0.8169,0.0010364,0.0010364,0.0010364
75,828.705,1.56291,0.71173,0.82736,0.95868,0.91148,0.94016,0.50589,1.53016,0.61867,0.81449,0.0010232,0.0010232,0.0010232
76,839.433,1.6055,0.72682,0.82871,0.96622,0.90629,0.94549,0.51805,1.5153,0.62103,0.81439,0.00101,0.00101,0.00101
77,850.158,1.5709,0.70453,0.83309,0.96819,0.88739,0.94238,0.51328,1.51872,0.62932,0.81297,0.0009968,0.0009968,0.0009968
78,860.88,1.6033,0.72514,0.83774,0.97528,0.86185,0.94056,0.52624,1.49631,0.62053,0.81302,0.0009836,0.0009836,0.0009836
79,871.803,1.5795,0.73092,0.83785,0.97069,0.8814,0.94321,0.52127,1.50806,0.62176,0.81525,0.0009704,0.0009704,0.0009704
80,882.47,1.56681,0.69432,0.83554,0.96703,0.89987,0.9468,0.52153,1.49954,0.60789,0.81425,0.0009572,0.0009572,0.0009572
81,893.378,1.54447,0.70439,0.83399,0.94737,0.88977,0.94136,0.50536,1.5389,0.62078,0.81824,0.000944,0.000944,0.000944
82,904.215,1.54375,0.70221,0.83612,0.95577,0.8872,0.93806,0.51927,1.51834,0.61266,0.81413,0.0009308,0.0009308,0.0009308
83,915.044,1.54109,0.71593,0.83931,0.96859,0.89607,0.94228,0.51804,1.49561,0.6195,0.81026,0.0009176,0.0009176,0.0009176
84,926.069,1.60348,0.73775,0.83648,0.96521,0.87917,0.94012,0.52625,1.50561,0.5986,0.81182,0.0009044,0.0009044,0.0009044
85,936.889,1.58736,0.73231,0.8382,0.96985,0.89697,0.93821,0.52294,1.48665,0.60569,0.81272,0.0008912,0.0008912,0.0008912
86,947.567,1.55021,0.70209,0.8279,0.97104,0.89241,0.94726,0.52271,1.49221,0.59775,0.81306,0.000878,0.000878,0.000878
87,958.43,1.59503,0.70602,0.83309,0.97502,0.89031,0.9464,0.52638,1.50624,0.596,0.81231,0.0008648,0.0008648,0.0008648
88,969.516,1.58088,0.73965,0.83827,0.95833,0.90355,0.94266,0.51028,1.52878,0.62012,0.81546,0.0008516,0.0008516,0.0008516
89,980.587,1.56524,0.73026,0.8338,0.96809,0.88449,0.94747,0.53223,1.47488,0.60603,0.81118,0.0008384,0.0008384,0.0008384
90,991.422,1.51904,0.68853,0.83549,0.97886,0.87833,0.94475,0.53655,1.47549,0.58872,0.80997,0.0008252,0.0008252,0.0008252
91,1002.15,1.63275,0.73382,0.83797,0.96665,0.90368,0.95448,0.52631,1.49266,0.58661,0.81047,0.000812,0.000812,0.000812
92,1012.98,1.50531,0.69822,0.8195,0.97492,0.887,0.9496,0.53365,1.46079,0.58775,0.80995,0.0007988,0.0007988,0.0007988
93,1023.92,1.62428,0.73062,0.83909,0.95903,0.88973,0.945,0.52049,1.49242,0.6031,0.8132,0.0007856,0.0007856,0.0007856
94,1035.01,1.5704,0.71444,0.83802,0.98013,0.87533,0.94369,0.52691,1.4724,0.60774,0.80985,0.0007724,0.0007724,0.0007724
95,1045.91,1.51374,0.68693,0.82832,0.96602,0.87706,0.93948,0.52593,1.48593,0.60758,0.80901,0.0007592,0.0007592,0.0007592
96,1056.74,1.52487,0.69632,0.83148,0.95918,0.88213,0.93999,0.5251,1.48485,0.62602,0.81182,0.000746,0.000746,0.000746
97,1067.62,1.52588,0.68093,0.82672,0.97003,0.89354,0.95086,0.5431,1.45627,0.57928,0.81016,0.0007328,0.0007328,0.0007328
98,1078.42,1.522,0.67776,0.83123,0.95284,0.92185,0.95135,0.54322,1.45295,0.57971,0.80936,0.0007196,0.0007196,0.0007196
99,1089.01,1.51631,0.6762,0.82331,0.96473,0.90123,0.95077,0.53856,1.48521,0.5902,0.81228,0.0007064,0.0007064,0.0007064
100,1100.16,1.53176,0.69229,0.83209,0.96646,0.90368,0.95037,0.53762,1.49766,0.59186,0.81221,0.0006932,0.0006932,0.0006932
101,1110.95,1.53993,0.67699,0.8264,0.95761,0.88748,0.94662,0.53484,1.47784,0.59884,0.80926,0.00068,0.00068,0.00068
102,1121.63,1.51811,0.67619,0.82739,0.95419,0.8948,0.94841,0.53723,1.48456,0.59086,0.80992,0.0006668,0.0006668,0.0006668
103,1132.66,1.52446,0.68863,0.83511,0.96344,0.90114,0.94572,0.51826,1.52303,0.60171,0.81705,0.0006536,0.0006536,0.0006536
104,1143.48,1.48424,0.65516,0.82911,0.97546,0.9067,0.95091,0.54122,1.46269,0.58172,0.81051,0.0006404,0.0006404,0.0006404
105,1154.49,1.49972,0.65561,0.83617,0.96845,0.8948,0.94159,0.54593,1.45488,0.57864,0.80931,0.0006272,0.0006272,0.0006272
106,1165.27,1.51672,0.66116,0.83556,0.96032,0.89354,0.94449,0.53134,1.48558,0.60251,0.81302,0.000614,0.000614,0.000614
107,1176.22,1.53011,0.70471,0.82645,0.96156,0.8948,0.94803,0.53877,1.47704,0.59192,0.81273,0.0006008,0.0006008,0.0006008
108,1187.02,1.48511,0.67113,0.831,0.95913,0.91128,0.95277,0.54653,1.44617,0.57954,0.81052,0.0005876,0.0005876,0.0005876
109,1197.95,1.5185,0.67992,0.83164,0.97501,0.88593,0.94772,0.54092,1.46659,0.58486,0.81208,0.0005744,0.0005744,0.0005744
110,1208.81,1.51433,0.66882,0.82973,0.97372,0.89225,0.94516,0.53978,1.45548,0.59091,0.81024,0.0005612,0.0005612,0.0005612
111,1219.77,1.48367,0.67925,0.83008,0.96939,0.8829,0.94309,0.53737,1.48214,0.58228,0.8109,0.000548,0.000548,0.000548
112,1230.51,1.49674,0.66537,0.82167,0.96826,0.8893,0.94247,0.53322,1.48078,0.58554,0.81072,0.0005348,0.0005348,0.0005348
113,1241.22,1.45197,0.6529,0.82458,0.96336,0.90241,0.94792,0.53771,1.48237,0.5809,0.81046,0.0005216,0.0005216,0.0005216
114,1252.09,1.49361,0.67478,0.82115,0.96861,0.89945,0.95158,0.54436,1.48002,0.57954,0.81028,0.0005084,0.0005084,0.0005084
115,1262.99,1.47433,0.66743,0.83464,0.96879,0.90621,0.94695,0.53524,1.47127,0.59039,0.80941,0.0004952,0.0004952,0.0004952
116,1273.62,1.47798,0.67032,0.82154,0.96831,0.8948,0.95099,0.55509,1.43358,0.56901,0.80783,0.000482,0.000482,0.000482
117,1284.68,1.45971,0.6488,0.82736,0.9648,0.90316,0.94895,0.55,1.42831,0.56279,0.8059,0.0004688,0.0004688,0.0004688
118,1295.51,1.46656,0.62891,0.83283,0.97259,0.90621,0.95031,0.54345,1.45788,0.57161,0.80951,0.0004556,0.0004556,0.0004556
119,1306.5,1.50124,0.67188,0.82688,0.97085,0.91888,0.95506,0.54674,1.45221,0.57355,0.80913,0.0004424,0.0004424,0.0004424
120,1317.16,1.493,0.65126,0.82799,0.96156,0.92015,0.95155,0.53561,1.46229,0.57624,0.80971,0.0004292,0.0004292,0.0004292
121,1327.82,1.43311,0.62034,0.82519,0.96664,0.90875,0.95824,0.55262,1.43448,0.56954,0.80675,0.000416,0.000416,0.000416
122,1338.76,1.48405,0.6754,0.82505,0.97065,0.90241,0.95331,0.54804,1.43279,0.56606,0.80645,0.0004028,0.0004028,0.0004028
123,1349.75,1.44751,0.65793,0.81594,0.96852,0.90748,0.95548,0.54678,1.45118,0.56475,0.80938,0.0003896,0.0003896,0.0003896
124,1360.8,1.48311,0.67317,0.82558,0.97663,0.90057,0.95735,0.54935,1.44573,0.56727,0.80815,0.0003764,0.0003764,0.0003764
125,1371.74,1.48525,0.67069,0.82919,0.97523,0.89804,0.95145,0.54753,1.44348,0.57655,0.80925,0.0003632,0.0003632,0.0003632
126,1382.47,1.4358,0.64763,0.82887,0.95751,0.91405,0.95501,0.54854,1.43553,0.5781,0.80878,0.00035,0.00035,0.00035
127,1393.39,1.46777,0.65374,0.82041,0.96235,0.91255,0.95556,0.54271,1.44461,0.58562,0.80859,0.0003368,0.0003368,0.0003368
128,1404.13,1.42831,0.63558,0.82244,0.96659,0.91762,0.95648,0.53928,1.44031,0.582,0.80778,0.0003236,0.0003236,0.0003236
129,1415.08,1.47605,0.66651,0.82048,0.96373,0.9094,0.94898,0.54228,1.44568,0.57156,0.80744,0.0003104,0.0003104,0.0003104
130,1425.87,1.47081,0.66444,0.81637,0.96678,0.92211,0.95272,0.54522,1.43178,0.56753,0.80717,0.0002972,0.0002972,0.0002972
131,1436.54,1.42178,0.64047,0.82461,0.9706,0.92042,0.9503,0.54734,1.43203,0.56819,0.80809,0.000284,0.000284,0.000284
132,1447.37,1.44356,0.6474,0.82123,0.96522,0.91456,0.95187,0.54232,1.45336,0.57536,0.80925,0.0002708,0.0002708,0.0002708
133,1458.38,1.45868,0.65701,0.82192,0.96482,0.91508,0.95966,0.55288,1.43844,0.56358,0.80694,0.0002576,0.0002576,0.0002576
134,1469.05,1.45833,0.65123,0.82457,0.96652,0.91469,0.95325,0.53902,1.44869,0.57368,0.80738,0.0002444,0.0002444,0.0002444
135,1479.97,1.43642,0.63175,0.82251,0.96904,0.91252,0.94901,0.54482,1.43793,0.56322,0.807,0.0002312,0.0002312,0.0002312
136,1490.91,1.40769,0.63128,0.82423,0.96787,0.91645,0.95494,0.55182,1.42834,0.55594,0.80693,0.000218,0.000218,0.000218
137,1501.82,1.4874,0.67516,0.82138,0.96727,0.92269,0.9584,0.55347,1.42547,0.55521,0.8083,0.0002048,0.0002048,0.0002048
138,1512.73,1.41929,0.63539,0.82235,0.96676,0.92153,0.95606,0.54962,1.42678,0.55833,0.80749,0.0001916,0.0001916,0.0001916
139,1523.54,1.44527,0.63803,0.81855,0.96713,0.91381,0.95502,0.55063,1.43274,0.55948,0.80802,0.0001784,0.0001784,0.0001784
140,1534.46,1.43376,0.64359,0.82097,0.96518,0.91346,0.95482,0.55257,1.42959,0.56073,0.80813,0.0001652,0.0001652,0.0001652
141,1549.44,1.40318,0.59243,0.81839,0.97129,0.90041,0.94947,0.54287,1.44979,0.57956,0.80913,0.000152,0.000152,0.000152
142,1559.17,1.3269,0.57554,0.80599,0.96879,0.89861,0.9523,0.54985,1.44886,0.56891,0.80932,0.0001388,0.0001388,0.0001388
143,1569.05,1.32244,0.57786,0.80759,0.97388,0.8979,0.95346,0.55696,1.4405,0.56314,0.80895,0.0001256,0.0001256,0.0001256
144,1578.94,1.31567,0.57062,0.81563,0.97497,0.90241,0.95594,0.55285,1.43532,0.56385,0.80841,0.0001124,0.0001124,0.0001124
145,1588.71,1.33135,0.56998,0.81052,0.96504,0.90954,0.95407,0.55275,1.43027,0.56342,0.80733,9.92e-05,9.92e-05,9.92e-05
146,1598.54,1.29813,0.56071,0.81454,0.9704,0.90875,0.9561,0.55118,1.43305,0.56026,0.80787,8.6e-05,8.6e-05,8.6e-05
147,1608.4,1.36085,0.57364,0.81721,0.96646,0.91316,0.95423,0.54535,1.43776,0.56089,0.80822,7.28e-05,7.28e-05,7.28e-05
148,1618.07,1.27797,0.53577,0.81922,0.96758,0.90771,0.9537,0.54801,1.43382,0.56124,0.80797,5.96e-05,5.96e-05,5.96e-05
149,1627.88,1.33674,0.57692,0.82629,0.97067,0.90241,0.95308,0.54841,1.43397,0.55934,0.80786,4.64e-05,4.64e-05,4.64e-05
150,1637.59,1.32148,0.56553,0.81334,0.97229,0.89987,0.95421,0.54945,1.43749,0.55956,0.8077,3.32e-05,3.32e-05,3.32e-05
