epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,83.2233,1.93632,0.9738,0.8728,0.89293,0.71668,0.79208,0.33214,1.98479,1.33392,0.83206,0.0016238,0.0016238,0.0016238
21,86.8294,1.95622,0.9959,0.88248,0.84384,0.70312,0.75992,0.28404,2.19743,1.3484,0.85054,0.001604,0.001604,0.001604
22,90.45,1.86378,0.897,0.88893,0.85676,0.70095,0.75519,0.32546,1.94257,1.34198,0.81858,0.0015842,0.0015842,0.0015842
23,94.02,1.82578,0.91049,0.8714,0.90623,0.67951,0.72608,0.27039,2.13214,1.44142,0.83865,0.0015644,0.0015644,0.0015644
24,97.5567,1.88463,0.94234,0.88845,0.91402,0.66442,0.72234,0.27841,2.06214,1.48693,0.83198,0.0015446,0.0015446,0.0015446
25,101.198,1.77628,0.86377,0.88684,0.89781,0.64844,0.69555,0.30923,1.916,1.53471,0.81687,0.0015248,0.0015248,0.0015248
26,104.895,1.80102,0.92465,0.8605,0.87066,0.68366,0.6989,0.29176,1.97211,1.52029,0.82599,0.001505,0.001505,0.001505
27,108.604,1.75896,0.87231,0.86704,0.91476,0.67073,0.72021,0.29862,1.94672,1.38618,0.82528,0.0014852,0.0014852,0.0014852
28,112.22,1.78348,0.89721,0.86848,0.84535,0.875,0.89715,0.36019,1.95666,1.02236,0.82443,0.0014654,0.0014654,0.0014654
29,115.797,1.73028,0.86235,0.86759,0.88879,0.87414,0.88267,0.3489,2.06533,1.02198,0.83419,0.0014456,0.0014456,0.0014456
30,119.449,1.83038,0.92857,0.87309,0.85505,0.92168,0.89779,0.36859,1.99056,1.05813,0.81931,0.0014258,0.0014258,0.0014258
31,123.111,1.81072,0.88084,0.877,0.83046,0.92188,0.86918,0.35006,2.09163,1.12441,0.8282,0.001406,0.001406,0.001406
32,126.732,1.81279,0.8658,0.8636,0.74133,0.85083,0.86409,0.34481,2.10505,1.16821,0.83364,0.0013862,0.0013862,0.0013862
33,130.393,1.73584,0.85505,0.85711,0.80139,0.75658,0.85129,0.35559,2.01718,1.25218,0.82711,0.0013664,0.0013664,0.0013664
34,134.022,1.72296,0.81308,0.86317,0.82244,0.8323,0.86232,0.32875,2.19088,1.25468,0.84439,0.0013466,0.0013466,0.0013466
35,137.68,1.71773,0.79907,0.86659,0.83461,0.86734,0.88589,0.35958,2.01357,1.14815,0.824,0.0013268,0.0013268,0.0013268
36,141.532,1.72294,0.81818,0.84852,0.81734,0.839,0.90575,0.37964,1.98278,1.1185,0.82432,0.001307,0.001307,0.001307
37,145.105,1.6154,0.76745,0.86011,0.86142,0.77344,0.86952,0.35335,2.07506,1.15513,0.83871,0.0012872,0.0012872,0.0012872
38,148.747,1.67785,0.75363,0.86394,0.88397,0.80469,0.89639,0.39493,1.93915,0.99009,0.81593,0.0012674,0.0012674,0.0012674
39,152.372,1.67434,0.80366,0.85539,0.87942,0.77344,0.86087,0.33544,2.13467,0.99085,0.83915,0.0012476,0.0012476,0.0012476
40,155.94,1.79825,0.88089,0.85604,0.91627,0.8125,0.88695,0.3505,2.03399,0.91402,0.83053,0.0012278,0.0012278,0.0012278
41,159.533,1.65635,0.74456,0.87906,0.88744,0.78906,0.88134,0.34859,2.0249,0.93956,0.8255,0.001208,0.001208,0.001208
42,163.175,1.72075,0.78261,0.87022,0.93632,0.8041,0.86747,0.33122,2.08892,1.0015,0.83675,0.0011882,0.0011882,0.0011882
43,166.704,1.6872,0.7917,0.8581,0.9049,0.81771,0.88234,0.36403,1.96984,1.01028,0.82426,0.0011684,0.0011684,0.0011684
44,170.395,1.69372,0.82275,0.86026,0.90709,0.83903,0.89044,0.35317,2.03872,0.99628,0.83187,0.0011486,0.0011486,0.0011486
45,174.016,1.6393,0.73363,0.86542,0.85522,0.83067,0.85548,0.32968,2.09859,0.98337,0.84134,0.0011288,0.0011288,0.0011288
46,177.588,1.68128,0.79839,0.86792,0.82666,0.89844,0.88115,0.37375,1.96942,0.9793,0.82423,0.001109,0.001109,0.001109
47,181.211,1.67152,0.79778,0.84648,0.82353,0.89062,0.89201,0.37933,1.898,0.98806,0.81551,0.0010892,0.0010892,0.0010892
48,184.831,1.6021,0.76334,0.86002,0.89763,0.80469,0.87212,0.34032,2.04787,1.11167,0.83543,0.0010694,0.0010694,0.0010694
49,188.445,1.68762,0.79217,0.85301,0.85577,0.78125,0.85578,0.36834,1.87539,1.22268,0.81562,0.0010496,0.0010496,0.0010496
50,192.035,1.63338,0.7614,0.84064,0.84192,0.76562,0.816,0.3572,1.86454,1.27562,0.81447,0.0010298,0.0010298,0.0010298
51,195.655,1.66307,0.74108,0.8599,0.87504,0.7659,0.80964,0.32074,2.04557,1.3084,0.8335,0.00101,0.00101,0.00101
52,199.253,1.62906,0.74518,0.84778,0.88203,0.76562,0.82126,0.32261,2.05556,1.2774,0.83768,0.0009902,0.0009902,0.0009902
53,202.928,1.57242,0.71406,0.84388,0.89963,0.78906,0.85494,0.35758,1.94998,1.26356,0.82646,0.0009704,0.0009704,0.0009704
54,206.525,1.56838,0.70508,0.85132,0.91085,0.79825,0.89382,0.38331,1.90568,1.25107,0.81673,0.0009506,0.0009506,0.0009506
55,210.187,1.57098,0.73796,0.84409,0.9024,0.8125,0.90494,0.38192,1.89711,1.18716,0.81564,0.0009308,0.0009308,0.0009308
56,213.765,1.58347,0.73593,0.8506,0.90465,0.81534,0.8883,0.35307,1.99751,1.18982,0.82485,0.000911,0.000911,0.000911
57,217.394,1.59614,0.78495,0.83728,0.90885,0.77344,0.85711,0.36327,1.88268,1.20463,0.81808,0.0008912,0.0008912,0.0008912
58,221.121,1.59169,0.70091,0.85159,0.93155,0.75781,0.83331,0.36117,1.84985,1.26189,0.81617,0.0008714,0.0008714,0.0008714
59,224.699,1.55302,0.686,0.83999,0.93191,0.74846,0.8172,0.35097,1.87327,1.28641,0.8169,0.0008516,0.0008516,0.0008516
60,228.292,1.63739,0.74384,0.84811,0.93317,0.76366,0.8166,0.36667,1.77106,1.21944,0.80678,0.0008318,0.0008318,0.0008318
61,231.947,1.67313,0.76296,0.84435,0.93079,0.77344,0.82742,0.35974,1.78824,1.10013,0.81123,0.000812,0.000812,0.000812
62,235.553,1.61433,0.73942,0.84127,0.93779,0.82439,0.89491,0.38161,1.86079,0.99287,0.81323,0.0007922,0.0007922,0.0007922
63,239.099,1.52697,0.6555,0.86093,0.91328,0.90501,0.93254,0.39986,1.8179,0.91483,0.80777,0.0007724,0.0007724,0.0007724
64,242.732,1.58422,0.70059,0.84034,0.88676,0.89844,0.92694,0.40162,1.83756,0.93585,0.81082,0.0007526,0.0007526,0.0007526
65,246.392,1.59147,0.70641,0.84301,0.91743,0.86808,0.92033,0.41041,1.77685,0.97769,0.8058,0.0007328,0.0007328,0.0007328
66,250.07,1.58959,0.71143,0.84556,0.93748,0.81998,0.90305,0.39623,1.77161,1.03875,0.80751,0.000713,0.000713,0.000713
67,253.63,1.53083,0.68385,0.85323,0.92351,0.79688,0.8762,0.38088,1.76724,1.08719,0.80677,0.0006932,0.0006932,0.0006932
68,257.223,1.50653,0.66405,0.8502,0.9356,0.76562,0.83943,0.3661,1.80489,1.15441,0.81105,0.0006734,0.0006734,0.0006734
69,260.998,1.53822,0.70255,0.84304,0.927,0.75781,0.81602,0.35193,1.86592,1.2498,0.81313,0.0006536,0.0006536,0.0006536
70,264.575,1.58585,0.71631,0.83304,0.92488,0.76955,0.80921,0.36439,1.8338,1.28001,0.81026,0.0006338,0.0006338,0.0006338
71,268.227,1.55813,0.68896,0.8298,0.92318,0.75109,0.80764,0.36617,1.82181,1.29643,0.80795,0.000614,0.000614,0.000614
72,271.897,1.51294,0.6883,0.83429,0.90656,0.75781,0.83647,0.38731,1.83262,1.25139,0.81062,0.0005942,0.0005942,0.0005942
73,275.5,1.52585,0.70289,0.84625,0.92067,0.77344,0.83675,0.36799,1.86992,1.27105,0.81633,0.0005744,0.0005744,0.0005744
74,279.087,1.51547,0.69806,0.82768,0.91562,0.77344,0.82512,0.36429,1.8365,1.28498,0.81445,0.0005546,0.0005546,0.0005546
75,282.911,1.51852,0.67422,0.85297,0.94218,0.76378,0.81876,0.36444,1.8094,1.25359,0.81028,0.0005348,0.0005348,0.0005348
76,286.454,1.47889,0.6552,0.84673,0.9307,0.77344,0.83711,0.3634,1.84844,1.25059,0.81373,0.000515,0.000515,0.000515
77,290.046,1.49275,0.64531,0.8541,0.93864,0.77344,0.86042,0.37579,1.86771,1.17338,0.81712,0.0004952,0.0004952,0.0004952
78,293.701,1.5631,0.75109,0.83332,0.9384,0.77344,0.88317,0.39007,1.83599,1.06463,0.81489,0.0004754,0.0004754,0.0004754
79,297.244,1.49529,0.67304,0.8353,0.91939,0.80193,0.88992,0.39154,1.83715,1.01385,0.8161,0.0004556,0.0004556,0.0004556
80,300.819,1.44576,0.6289,0.83553,0.91916,0.79946,0.88453,0.38369,1.85648,0.99566,0.81807,0.0004358,0.0004358,0.0004358
81,304.42,1.50931,0.65758,0.82715,0.91892,0.79687,0.88253,0.38733,1.84648,1.00576,0.81835,0.000416,0.000416,0.000416
82,308.022,1.5164,0.68603,0.82053,0.91242,0.79688,0.88966,0.39392,1.80943,1.00861,0.81431,0.0003962,0.0003962,0.0003962
83,311.691,1.43605,0.63272,0.82071,0.89821,0.82728,0.90256,0.40713,1.79488,0.97221,0.8131,0.0003764,0.0003764,0.0003764
84,315.369,1.44205,0.62411,0.82374,0.89862,0.85938,0.90981,0.41771,1.81765,0.95841,0.815,0.0003566,0.0003566,0.0003566
85,319.036,1.54225,0.66676,0.83669,0.91703,0.86348,0.9188,0.40691,1.83694,0.92251,0.81663,0.0003368,0.0003368,0.0003368
86,322.757,1.42406,0.6322,0.8247,0.92028,0.90194,0.93033,0.40289,1.86599,0.88617,0.81888,0.000317,0.000317,0.000317
87,326.316,1.45615,0.64311,0.825,0.91248,0.89599,0.91048,0.39917,1.85688,0.89774,0.81751,0.0002972,0.0002972,0.0002972
88,329.906,1.4313,0.63281,0.8225,0.91955,0.89294,0.92092,0.40546,1.83997,0.90699,0.81655,0.0002774,0.0002774,0.0002774
89,333.529,1.47618,0.64831,0.83164,0.91962,0.89382,0.92003,0.40489,1.85225,0.91101,0.81771,0.0002576,0.0002576,0.0002576
90,337.156,1.47038,0.64045,0.84207,0.91977,0.89568,0.91494,0.39497,1.89454,0.90382,0.82175,0.0002378,0.0002378,0.0002378
91,347.688,1.50278,0.65559,0.84402,0.91471,0.89844,0.91745,0.38444,1.92261,0.93007,0.8254,0.000218,0.000218,0.000218
92,351.366,1.49413,0.64363,0.82911,0.91606,0.85156,0.89836,0.36749,1.92941,1.02167,0.82789,0.0001982,0.0001982,0.0001982
93,355.023,1.44157,0.62602,0.82307,0.88805,0.82812,0.87215,0.36424,1.91632,1.10017,0.82545,0.0001784,0.0001784,0.0001784
94,358.566,1.47386,0.68277,0.83308,0.89366,0.78787,0.85689,0.36423,1.90075,1.11697,0.82468,0.0001586,0.0001586,0.0001586
95,362.095,1.4743,0.63969,0.83196,0.92889,0.78906,0.88001,0.37837,1.90234,1.13984,0.82511,0.0001388,0.0001388,0.0001388
96,365.62,1.4296,0.64905,0.82731,0.93396,0.77336,0.86932,0.37119,1.90241,1.17823,0.82656,0.000119,0.000119,0.000119
97,369.182,1.3733,0.583,0.82802,0.93638,0.80485,0.87702,0.37221,1.90548,1.15772,0.82746,9.92e-05,9.92e-05,9.92e-05
98,372.879,1.38656,0.64188,0.83419,0.9367,0.80923,0.87976,0.37404,1.90313,1.13196,0.82655,7.94e-05,7.94e-05,7.94e-05
99,376.399,1.44203,0.61622,0.83655,0.9367,0.80923,0.88974,0.37874,1.89711,1.12096,0.82539,5.96e-05,5.96e-05,5.96e-05
100,380.135,1.3948,0.60253,0.83016,0.93595,0.79919,0.88061,0.3743,1.88316,1.12445,0.82456,3.98e-05,3.98e-05,3.98e-05
